Wall time,Step,Value
1690916122.3012846,6949,0.1777658462524414
1690916123.4092865,6999,0.17673127353191376
1690916124.5142875,7049,0.17732857167720795
1690916125.6042857,7099,0.18414603173732758
1690916126.6942866,7149,0.2186615765094757
1690916127.7902844,7199,0.21219457685947418
1690916128.9012864,7249,0.19089363515377045
1690916129.9752846,7299,0.21694128215312958
1690916143.7188256,7349,0.18537268042564392
1690916144.8068247,7399,0.19999776780605316
1690916145.8593369,7449,0.1835387796163559
1690916146.8953462,7499,0.19990821182727814
1690916147.9198668,7549,0.21446549892425537
1690916148.932869,7599,0.162679061293602
1690916149.9558706,7649,0.20180192589759827
1690916150.9928672,7699,0.19451174139976501
1690916152.0188668,7749,0.14318929612636566
1690916153.040867,7799,0.22509625554084778
1690916154.0708666,7849,0.1987501084804535
1690916155.1118667,7899,0.23490700125694275
1690916156.0948668,7949,0.1664862185716629
1690916157.083867,7999,0.18886293470859528
1690916158.0678682,8049,0.1937505304813385
1690916159.0458667,8099,0.19989874958992004
1690916160.1328714,8149,0.22002796828746796
1690916161.1538668,8199,0.17488284409046173
1690916162.1248662,8249,0.21677207946777344
1690916163.1558673,8299,0.19428563117980957
1690916164.1328678,8349,0.19674786925315857
1690916165.128867,8399,0.187771275639534
1690916166.1283922,8449,0.17989259958267212
1690916167.1403925,8499,0.18276110291481018
1690916181.1624925,8549,0.19533978402614594
1690916182.1374936,8599,0.21650461852550507
1690916183.1384923,8649,0.19688259065151215
1690916184.1414917,8699,0.2324831634759903
1690916185.160493,8749,0.19329842925071716
1690916186.139495,8799,0.20105797052383423
1690916187.1594934,8849,0.15785561501979828
1690916188.1864936,8899,0.18112191557884216
1690916189.182494,8949,0.195541650056839
1690916190.1754925,8999,0.16478312015533447
1690916191.1574934,9049,0.20858809351921082
1690916192.141008,9099,0.15421278774738312
1690916193.1240082,9149,0.1835588812828064
1690916194.1060083,9199,0.16218842566013336
1690916195.12001,9249,0.18820278346538544
1690916196.126009,9299,0.2040480524301529
1690916197.1090088,9349,0.18149884045124054
1690916198.1060104,9399,0.2157319188117981
1690916199.1230106,9449,0.19726714491844177
1690916200.1270082,9499,0.21633511781692505
1690916201.1460083,9549,0.19566166400909424
1690916202.2490084,9599,0.20282603800296783
1690916203.259008,9649,0.19811104238033295
1690916204.3000102,9699,0.14550986886024475
1690916218.1350665,9749,0.19649377465248108
1690916219.1320655,9799,0.19654180109500885
1690916220.1480637,9849,0.1794077605009079
1690916221.2290645,9899,0.20466305315494537
1690916222.2295852,9949,0.18066997826099396
1690916223.290585,9999,0.17491820454597473
1690916224.3295846,10049,0.19858498871326447
1690916225.4705846,10099,0.1700889617204666
1690916226.5405848,10149,0.1954345852136612
1690916227.5295873,10199,0.17828211188316345
1690916228.5215843,10249,0.21734660863876343
1690916229.5195844,10299,0.2242586612701416
1690916230.520585,10349,0.20412136614322662
1690916231.5005846,10399,0.19795963168144226
1690916232.5015845,10449,0.181543231010437
1690916233.4815881,10499,0.18955852091312408
1690916234.4595973,10549,0.1689283549785614
1690916235.4375994,10599,0.20662011206150055
1690916236.4195976,10649,0.18352672457695007
1690916237.4025974,10699,0.19194111227989197
1690916238.3835986,10749,0.20320208370685577
1690916239.364598,10799,0.1963823139667511
1690916240.343599,10849,0.1678047776222229
1690916241.3481133,10899,0.1918913871049881
1690916242.3651145,10949,0.19466206431388855
1690916255.6191626,10999,0.20055171847343445
1690916256.6021633,11049,0.18796172738075256
1690916257.5801625,11099,0.15627087652683258
1690916258.5581613,11149,0.18195289373397827
1690916259.5341616,11199,0.18136198818683624
1690916260.5141637,11249,0.18750490248203278
1690916261.4931645,11299,0.19765089452266693
1690916262.477164,11349,0.16639113426208496
1690916263.4581642,11399,0.19625529646873474
1690916264.453164,11449,0.14694344997406006
1690916265.4281633,11499,0.1855725646018982
1690916266.4431615,11549,0.18435923755168915
1690916267.4301627,11599,0.17367005348205566
1690916268.4231634,11649,0.14899522066116333
1690916269.4551616,11699,0.1579892635345459
1690916270.5411615,11749,0.17125685513019562
1690916271.5221615,11799,0.19262850284576416
1690916272.5461617,11849,0.17363962531089783
1690916273.5731618,11899,0.20250852406024933
1690916274.611161,11949,0.18049156665802002
1690916275.6631618,11999,0.17638926208019257
1690916276.7241614,12049,0.20415762066841125
1690916277.796163,12099,0.1566162407398224
1690916278.8201613,12149,0.17621326446533203
