"Step","OneCycleLR + GlobalMaxPool2d - train_loss","OneCycleLR + GlobalMaxPool2d - train_loss__MIN","OneCycleLR + GlobalMaxPool2d - train_loss__MAX","OneCycleLR + GlobalMaxPool2d + BatchNorm2d - train_loss","OneCycleLR + GlobalMaxPool2d + BatchNorm2d - train_loss__MIN","OneCycleLR + GlobalMaxPool2d + BatchNorm2d - train_loss__MAX","OneCycleLR + GlobalAvgPool2d - train_loss","OneCycleLR + GlobalAvgPool2d - train_loss__MIN","OneCycleLR + GlobalAvgPool2d - train_loss__MAX","OneCycleLR + GlobalAvgPool2d + BatchNorm2d - train_loss","OneCycleLR + GlobalAvgPool2d + BatchNorm2d - train_loss__MIN","OneCycleLR + GlobalAvgPool2d + BatchNorm2d - train_loss__MAX","final_model - whole training set - train_loss","final_model - whole training set - train_loss__MIN","final_model - whole training set - train_loss__MAX","final_model - train_loss","final_model - train_loss__MIN","final_model - train_loss__MAX"
"120","0.3020975887775421","0.20322763919830322","0.400967538356781","0.2489422708749771","0.19529643654823303","0.3025881052017212","0.30207982659339905","0.2676618993282318","0.3364977538585663","0.24820709973573685","0.21255125105381012","0.2838629484176636","0.2853912115097046","0.2853912115097046","0.2853912115097046","0.26464858651161194","0.26464858651161194","0.26464858651161194"
"121","0.40891727805137634","0.40891727805137634","0.40891727805137634","0.36563172936439514","0.36563172936439514","0.36563172936439514","0.38051140308380127","0.38051140308380127","0.38051140308380127","0.28926482796669006","0.28926482796669006","0.28926482796669006","0.23167091608047485","0.23167091608047485","0.23167091608047485","","",""
"122","0.2638256251811981","0.24609407782554626","0.28155717253685","0.26153564453125","0.20248985290527344","0.32058143615722656","0.3536626845598221","0.30632832646369934","0.4009970426559448","0.26781323552131653","0.26781323552131653","0.26781323552131653","0.17389628291130066","0.17389628291130066","0.17389628291130066","","",""
"123","0.21241488307714462","0.19752323627471924","0.22730652987957","0.14861205220222473","0.14662396907806396","0.1506001353263855","0.30691008269786835","0.2870730459690094","0.3267471194267273","0.1585775762796402","0.1585775762796402","0.1585775762796402","0.17708197236061096","0.17708197236061096","0.17708197236061096","","",""
"124","0.31084468960762024","0.2838635742664337","0.33782580494880676","0.2384566217660904","0.13862931728363037","0.3382839262485504","0.2953849360346794","0.24712570011615753","0.3436441719532013","0.20858755707740784","0.20858755707740784","0.20858755707740784","0.28713658452033997","0.28713658452033997","0.28713658452033997","","",""
"125","0.2859707400202751","0.22530286014080048","0.34663861989974976","0.2606818825006485","0.22821670770645142","0.2931470572948456","0.33768388628959656","0.29514625668525696","0.38022151589393616","0.21453729271888733","0.21453729271888733","0.21453729271888733","0.12795749306678772","0.12795749306678772","0.12795749306678772","","",""
"126","0.3078431785106659","0.28795555233955383","0.32773080468177795","0.27811630070209503","0.2706666886806488","0.28556591272354126","0.3528100550174713","0.3247525691986084","0.38086754083633423","0.24357397854328156","0.24357397854328156","0.24357397854328156","0.30250605940818787","0.30250605940818787","0.30250605940818787","","",""
"127","0.15837181359529495","0.1442469209432602","0.1724967062473297","0.16608382761478424","0.14095047116279602","0.19121718406677246","0.2335827723145485","0.2083090990781784","0.2588564455509186","0.18299022316932678","0.18299022316932678","0.18299022316932678","0.2569563090801239","0.2569563090801239","0.2569563090801239","","",""
"128","0.3180125504732132","0.3067608177661896","0.3292642831802368","0.3025781884789467","0.2414177805185318","0.3637385964393616","0.4026170074939728","0.2737143039703369","0.5315197110176086","0.2840140461921692","0.2840140461921692","0.2840140461921692","0.1927753984928131","0.1927753984928131","0.1927753984928131","","",""
"129","0.2850046455860138","0.2608051896095276","0.3092041015625","0.2633391097187996","0.22026605904102325","0.3064121603965759","0.32507409155368805","0.2908908426761627","0.3592573404312134","0.2648639678955078","0.2648639678955078","0.2648639678955078","0.3239157795906067","0.3239157795906067","0.3239157795906067","","",""
"130","0.31576183438301086","0.3047294020652771","0.32679426670074463","0.2512258142232895","0.20321333408355713","0.29923829436302185","0.34891951084136963","0.3163384795188904","0.3815005421638489","0.2898447513580322","0.2898447513580322","0.2898447513580322","0.2099968045949936","0.2099968045949936","0.2099968045949936","","",""
"131","0.2620343640446663","0.17377863824367523","0.35029008984565735","0.23046286776661873","0.11973965913057327","0.3411860764026642","0.35379353165626526","0.2907200753688812","0.4168669879436493","0.30523595213890076","0.30523595213890076","0.30523595213890076","0.14487282931804657","0.14487282931804657","0.14487282931804657","","",""
"132","0.3277571499347687","0.2989201247692108","0.35659417510032654","0.2806614637374878","0.21945810317993164","0.34186482429504395","0.34210866689682007","0.3150142729282379","0.3692030608654022","0.2550216317176819","0.2550216317176819","0.2550216317176819","0.23589636385440826","0.23589636385440826","0.23589636385440826","","",""
"133","0.37220342457294464","0.34102344512939453","0.40338340401649475","0.32397913932800293","0.3007345497608185","0.3472237288951874","0.3823988437652588","0.34829530119895935","0.4165023863315582","0.2704606056213379","0.2704606056213379","0.2704606056213379","0.26516813039779663","0.26516813039779663","0.26516813039779663","","",""
"134","0.27569200098514557","0.2607460618019104","0.29063794016838074","0.24007286131381989","0.19207528233528137","0.2880704402923584","0.3799222260713577","0.3596797585487366","0.4001646935939789","0.2822287976741791","0.2822287976741791","0.2822287976741791","0.20948605239391327","0.20948605239391327","0.20948605239391327","","",""
"135","0.27999481558799744","0.2157263159751892","0.34426331520080566","0.2023327350616455","0.10717159509658813","0.2974938750267029","0.25808366388082504","0.20729513466358185","0.30887219309806824","0.13803626596927643","0.13803626596927643","0.13803626596927643","0.19834712147712708","0.19834712147712708","0.19834712147712708","","",""
"136","0.2716699242591858","0.22952541708946228","0.3138144314289093","0.19942081719636917","0.15422028303146362","0.24462135136127472","0.28563086688518524","0.26939892768859863","0.30186280608177185","0.23660200834274292","0.23660200834274292","0.23660200834274292","0.29879412055015564","0.29879412055015564","0.29879412055015564","","",""
"137","0.3597220778465271","0.32617175579071045","0.39327239990234375","0.2900843322277069","0.24684736132621765","0.33332130312919617","0.3967607766389847","0.36824461817741394","0.4252769351005554","0.2737956941127777","0.2737956941127777","0.2737956941127777","0.20736022293567657","0.20736022293567657","0.20736022293567657","","",""
"138","0.23554878681898117","0.20319493114948273","0.2679026424884796","0.20078829675912857","0.17185452580451965","0.2297220677137375","0.329428568482399","0.32693877816200256","0.3319183588027954","0.16699358820915222","0.16699358820915222","0.16699358820915222","0.23999927937984467","0.23999927937984467","0.23999927937984467","","",""
"139","0.1860986202955246","0.18413716554641724","0.18806007504463196","0.10809134691953659","0.07335740327835083","0.14282529056072235","0.2748163565993309","0.20124588906764984","0.34838682413101196","0.19957111775875092","0.19957111775875092","0.19957111775875092","0.2530842423439026","0.2530842423439026","0.2530842423439026","","",""
"140","0.2588624954223633","0.20723780989646912","0.31048718094825745","0.20600251108407974","0.15546204149723053","0.25654298067092896","0.31145264208316803","0.25159743428230286","0.3713078498840332","0.17123158276081085","0.17123158276081085","0.17123158276081085","0.238816037774086","0.238816037774086","0.238816037774086","","",""
"141","0.26365218311548233","0.20534436404705048","0.3219600021839142","0.26871562004089355","0.2515091598033905","0.2859220802783966","0.3398955762386322","0.24889984726905823","0.4308913052082062","0.2617872655391693","0.2617872655391693","0.2617872655391693","0.22740355134010315","0.22740355134010315","0.22740355134010315","","",""
"142","0.28052523732185364","0.28052523732185364","0.28052523732185364","0.26708149909973145","0.26708149909973145","0.26708149909973145","0.38676464557647705","0.38676464557647705","0.38676464557647705","0.28722772002220154","0.28722772002220154","0.28722772002220154","0.18274906277656555","0.18274906277656555","0.18274906277656555","","",""
"143","0.27631643414497375","0.27631643414497375","0.27631643414497375","0.22280213236808777","0.22280213236808777","0.22280213236808777","0.34954237937927246","0.2803112864494324","0.41877347230911255","0.23758774995803833","0.23758774995803833","0.23758774995803833","0.4563876986503601","0.4563876986503601","0.4563876986503601","","",""
"144","0.24279384315013885","0.24279384315013885","0.24279384315013885","0.20220912992954254","0.20220912992954254","0.20220912992954254","0.3880108594894409","0.32161232829093933","0.4544093906879425","0.2341153770685196","0.2341153770685196","0.2341153770685196","0.2187531739473343","0.2187531739473343","0.2187531739473343","","",""
"145","0.33463895320892334","0.33463895320892334","0.33463895320892334","0.2718648612499237","0.2718648612499237","0.2718648612499237","0.2724566161632538","0.19818708300590515","0.3467261493206024","0.24337106943130493","0.24337106943130493","0.24337106943130493","0.28978249430656433","0.28978249430656433","0.28978249430656433","","",""
"146","0.4832819402217865","0.4832819402217865","0.4832819402217865","0.3710617423057556","0.3710617423057556","0.3710617423057556","0.35993070900440216","0.2810741364955902","0.4387872815132141","0.3412080407142639","0.3412080407142639","0.3412080407142639","0.359418660402298","0.359418660402298","0.359418660402298","","",""
"147","0.13483241200447083","0.13483241200447083","0.13483241200447083","0.07984191179275513","0.07984191179275513","0.07984191179275513","0.28014932572841644","0.1768997311592102","0.3833989202976227","0.10705600678920746","0.10705600678920746","0.10705600678920746","0.226364865899086","0.226364865899086","0.226364865899086","","",""
"148","0.20063301920890808","0.20063301920890808","0.20063301920890808","0.19528377056121826","0.19528377056121826","0.19528377056121826","0.23582378774881363","0.19394047558307648","0.2777070999145508","0.21756583452224731","0.21756583452224731","0.21756583452224731","0.2282371073961258","0.2282371073961258","0.2282371073961258","","",""
"149","0.27901607751846313","0.27901607751846313","0.27901607751846313","0.23117689788341522","0.23117689788341522","0.23117689788341522","0.31372757256031036","0.27890458703041077","0.34855055809020996","0.2960261106491089","0.2960261106491089","0.2960261106491089","0.146169513463974","0.146169513463974","0.146169513463974","","",""
"150","0.19726406037807465","0.19726406037807465","0.19726406037807465","0.1723082959651947","0.1723082959651947","0.1723082959651947","0.2313350811600685","0.17939729988574982","0.2832728624343872","0.08306509256362915","0.08306509256362915","0.08306509256362915","0.20420341193675995","0.20420341193675995","0.20420341193675995","","",""
"151","0.25484800338745117","0.25484800338745117","0.25484800338745117","0.2535909116268158","0.2535909116268158","0.2535909116268158","0.3158126771450043","0.29394981265068054","0.337675541639328","0.20459246635437012","0.20459246635437012","0.20459246635437012","0.23279955983161926","0.23279955983161926","0.23279955983161926","","",""
"152","0.12410564720630646","0.12410564720630646","0.12410564720630646","0.14757339656352997","0.14757339656352997","0.14757339656352997","0.22355026751756668","0.21533435583114624","0.23176617920398712","0.1507483869791031","0.1507483869791031","0.1507483869791031","0.23708222806453705","0.23708222806453705","0.23708222806453705","","",""
"153","0.28807809948921204","0.28807809948921204","0.28807809948921204","0.2075241655111313","0.2075241655111313","0.2075241655111313","0.3545072078704834","0.26334401965141296","0.44567039608955383","0.2513551414012909","0.2513551414012909","0.2513551414012909","0.24735330045223236","0.24735330045223236","0.24735330045223236","","",""
"154","0.34358105063438416","0.34358105063438416","0.34358105063438416","0.27862900495529175","0.27862900495529175","0.27862900495529175","0.3348296880722046","0.32345736026763916","0.34620201587677","0.32414448261260986","0.32414448261260986","0.32414448261260986","0.12987034022808075","0.12987034022808075","0.12987034022808075","","",""
"155","0.25206559896469116","0.25206559896469116","0.25206559896469116","0.24801436066627502","0.24801436066627502","0.24801436066627502","0.41659849882125854","0.35345178842544556","0.47974520921707153","0.30066007375717163","0.30066007375717163","0.30066007375717163","0.2069411426782608","0.2069411426782608","0.2069411426782608","","",""
"156","0.28052470088005066","0.28052470088005066","0.28052470088005066","0.2514767646789551","0.2514767646789551","0.2514767646789551","0.3474268913269043","0.26746711134910583","0.42738667130470276","0.19425882399082184","0.19425882399082184","0.19425882399082184","0.1855880469083786","0.1855880469083786","0.1855880469083786","","",""
"157","0.2769278883934021","0.2769278883934021","0.2769278883934021","0.2531299591064453","0.2531299591064453","0.2531299591064453","0.3384109288454056","0.3242911696434021","0.35253068804740906","0.2608826458454132","0.2608826458454132","0.2608826458454132","0.20653316378593445","0.20653316378593445","0.20653316378593445","","",""
"158","0.3511330485343933","0.3511330485343933","0.3511330485343933","0.27837783098220825","0.27837783098220825","0.27837783098220825","0.3193294554948807","0.2126394510269165","0.42601945996284485","0.2655121088027954","0.2655121088027954","0.2655121088027954","0.25536996126174927","0.25536996126174927","0.25536996126174927","","",""
"159","0.19147177040576935","0.19147177040576935","0.19147177040576935","0.1846594512462616","0.1846594512462616","0.1846594512462616","0.22748589515686035","0.18295246362686157","0.27201932668685913","0.2056785374879837","0.2056785374879837","0.2056785374879837","0.23932398855686188","0.23932398855686188","0.23932398855686188","","",""
"160","0.2809399664402008","0.2809399664402008","0.2809399664402008","0.3221922814846039","0.3221922814846039","0.3221922814846039","0.30025794357061386","0.17122407257556915","0.42929181456565857","0.3033221662044525","0.3033221662044525","0.3033221662044525","0.21705840528011322","0.21705840528011322","0.21705840528011322","","",""
"161","0.36365360021591187","0.36365360021591187","0.36365360021591187","0.32835376262664795","0.32835376262664795","0.32835376262664795","0.46591928601264954","0.3505856990814209","0.5812528729438782","0.31646955013275146","0.31646955013275146","0.31646955013275146","0.09070039540529251","0.09070039540529251","0.09070039540529251","","",""
"162","0.3477332293987274","0.3477332293987274","0.3477332293987274","0.36403006315231323","0.36403006315231323","0.36403006315231323","0.3108123242855072","0.3108123242855072","0.3108123242855072","0.37040454149246216","0.37040454149246216","0.37040454149246216","0.218832865357399","0.218832865357399","0.218832865357399","","",""
"163","0.2858012616634369","0.2858012616634369","0.2858012616634369","0.1919749230146408","0.1919749230146408","0.1919749230146408","0.31399260461330414","0.2561849355697632","0.3718002736568451","0.12743233144283295","0.12743233144283295","0.12743233144283295","0.20013107359409332","0.20013107359409332","0.20013107359409332","","",""
"164","0.40343204140663147","0.40343204140663147","0.40343204140663147","0.3260006010532379","0.3260006010532379","0.3260006010532379","0.4374043792486191","0.3639995753765106","0.5108091831207275","0.39268797636032104","0.39268797636032104","0.39268797636032104","0.2464865893125534","0.2464865893125534","0.2464865893125534","","",""
"165","0.25536787509918213","0.25536787509918213","0.25536787509918213","0.23791097104549408","0.23791097104549408","0.23791097104549408","0.33504346013069153","0.2977622151374817","0.37232470512390137","0.1722102016210556","0.1722102016210556","0.1722102016210556","0.16143761575222015","0.16143761575222015","0.16143761575222015","","",""
"166","0.3133200705051422","0.3133200705051422","0.3133200705051422","0.19716963171958923","0.19716963171958923","0.19716963171958923","0.28199809044599533","0.22456751763820648","0.3394286632537842","0.22760407626628876","0.22760407626628876","0.22760407626628876","0.18338724970817566","0.18338724970817566","0.18338724970817566","","",""
"167","0.2647242248058319","0.2647242248058319","0.2647242248058319","0.21808144450187683","0.21808144450187683","0.21808144450187683","0.3433326333761215","0.3089260160923004","0.3777392506599426","0.2614881098270416","0.2614881098270416","0.2614881098270416","0.2246277928352356","0.2246277928352356","0.2246277928352356","","",""
"168","0.40959814190864563","0.40959814190864563","0.40959814190864563","0.262356698513031","0.262356698513031","0.262356698513031","0.41754497587680817","0.35472774505615234","0.480362206697464","0.3117485046386719","0.3117485046386719","0.3117485046386719","0.19510403275489807","0.19510403275489807","0.19510403275489807","","",""
"169","0.20337124168872833","0.20337124168872833","0.20337124168872833","0.16987502574920654","0.16987502574920654","0.16987502574920654","0.23939095437526703","0.20085060596466064","0.2779313027858734","0.15077242255210876","0.15077242255210876","0.15077242255210876","0.303523451089859","0.303523451089859","0.303523451089859","","",""
"170","0.3355129361152649","0.3355129361152649","0.3355129361152649","0.3199287950992584","0.3199287950992584","0.3199287950992584","0.3158127963542938","0.26619333028793335","0.3654322624206543","0.3113059401512146","0.3113059401512146","0.3113059401512146","0.19906510412693024","0.19906510412693024","0.19906510412693024","","",""
"171","0.3269517421722412","0.3269517421722412","0.3269517421722412","0.24985063076019287","0.24985063076019287","0.24985063076019287","0.3678801953792572","0.2994968593120575","0.4362635314464569","0.2418033331632614","0.2418033331632614","0.2418033331632614","0.2370849996805191","0.2370849996805191","0.2370849996805191","","",""
"172","0.3247470557689667","0.3247470557689667","0.3247470557689667","0.2351314127445221","0.2351314127445221","0.2351314127445221","0.3162931799888611","0.29719021916389465","0.3353961408138275","0.23753607273101807","0.23753607273101807","0.23753607273101807","0.30788975954055786","0.30788975954055786","0.30788975954055786","","",""
"173","0.22004251182079315","0.22004251182079315","0.22004251182079315","0.19525307416915894","0.19525307416915894","0.19525307416915894","0.29170842468738556","0.26508310437202454","0.3183337450027466","0.2355523258447647","0.2355523258447647","0.2355523258447647","0.1774672567844391","0.1774672567844391","0.1774672567844391","","",""
"174","0.23910893499851227","0.23910893499851227","0.23910893499851227","0.20287097990512848","0.20287097990512848","0.20287097990512848","0.2771122008562088","0.22274243831634521","0.3314819633960724","0.1784079670906067","0.1784079670906067","0.1784079670906067","0.23581236600875854","0.23581236600875854","0.23581236600875854","","",""
"175","0.33666449785232544","0.33666449785232544","0.33666449785232544","0.31366151571273804","0.31366151571273804","0.31366151571273804","0.358432337641716","0.3477097153663635","0.3691549599170685","0.2662017345428467","0.2662017345428467","0.2662017345428467","0.29046061635017395","0.29046061635017395","0.29046061635017395","","",""
"176","0.24115006625652313","0.24115006625652313","0.24115006625652313","0.10624602437019348","0.10624602437019348","0.10624602437019348","0.2828160226345062","0.21978330612182617","0.3458487391471863","0.10470312088727951","0.10470312088727951","0.10470312088727951","0.21206986904144287","0.21206986904144287","0.21206986904144287","","",""
"177","","","","","","","0.2527153789997101","0.2527153789997101","0.2527153789997101","","","","0.1988849639892578","0.1988849639892578","0.1988849639892578","","",""
"178","0.33541440963745117","0.33541440963745117","0.33541440963745117","0.26473137736320496","0.26473137736320496","0.26473137736320496","0.3469580113887787","0.2782387435436249","0.4156772792339325","0.2340867519378662","0.2340867519378662","0.2340867519378662","0.18134130537509918","0.18134130537509918","0.18134130537509918","","",""
"179","0.25970223546028137","0.25970223546028137","0.25970223546028137","0.16672030091285706","0.16672030091285706","0.16672030091285706","0.32867297530174255","0.3050972521305084","0.3522486984729767","0.18775731325149536","0.18775731325149536","0.18775731325149536","0.14095495641231537","0.14095495641231537","0.14095495641231537","","",""
"180","0.3403586447238922","0.3403586447238922","0.3403586447238922","0.22476433217525482","0.22476433217525482","0.22476433217525482","0.28929536044597626","0.2654019594192505","0.313188761472702","0.13293524086475372","0.13293524086475372","0.13293524086475372","0.21287071704864502","0.21287071704864502","0.21287071704864502","","",""
"181","0.3126107454299927","0.3126107454299927","0.3126107454299927","0.2593339681625366","0.2593339681625366","0.2593339681625366","0.3652022182941437","0.2816289961338043","0.44877544045448303","0.2749234139919281","0.2749234139919281","0.2749234139919281","0.2107459455728531","0.2107459455728531","0.2107459455728531","","",""
"182","0.2366207391023636","0.2366207391023636","0.2366207391023636","0.2588183283805847","0.2588183283805847","0.2588183283805847","0.2874301075935364","0.21223849058151245","0.3626217246055603","0.2844250798225403","0.2844250798225403","0.2844250798225403","0.23439496755599976","0.23439496755599976","0.23439496755599976","","",""
"183","0.3186132311820984","0.3186132311820984","0.3186132311820984","0.27976444363594055","0.27976444363594055","0.27976444363594055","0.34859588742256165","0.34859588742256165","0.34859588742256165","0.20208172500133514","0.20208172500133514","0.20208172500133514","0.10922972857952118","0.10922972857952118","0.10922972857952118","","",""
"184","0.21401450037956238","0.21401450037956238","0.21401450037956238","0.24171391129493713","0.24171391129493713","0.24171391129493713","0.27982909977436066","0.2646346688270569","0.29502353072166443","0.1631707102060318","0.1631707102060318","0.1631707102060318","0.20159153640270233","0.20159153640270233","0.20159153640270233","","",""
"185","0.2782112956047058","0.2782112956047058","0.2782112956047058","0.1599183976650238","0.1599183976650238","0.1599183976650238","0.26773110032081604","0.22130891680717468","0.3141532838344574","0.20698070526123047","0.20698070526123047","0.20698070526123047","0.2138003259897232","0.2138003259897232","0.2138003259897232","","",""
"186","0.1270359754562378","0.1270359754562378","0.1270359754562378","0.19413287937641144","0.19413287937641144","0.19413287937641144","0.3037143349647522","0.2722708582878113","0.3351578116416931","0.2639593780040741","0.2639593780040741","0.2639593780040741","0.11676422506570816","0.11676422506570816","0.11676422506570816","","",""
"187","0.26101210713386536","0.26101210713386536","0.26101210713386536","0.1853744387626648","0.1853744387626648","0.1853744387626648","0.33187341690063477","0.2873877286911011","0.37635910511016846","0.1818014532327652","0.1818014532327652","0.1818014532327652","0.3611944317817688","0.3611944317817688","0.3611944317817688","","",""
"188","0.12658675014972687","0.12658675014972687","0.12658675014972687","0.09946271032094955","0.09946271032094955","0.09946271032094955","0.2416686862707138","0.18658742308616638","0.29674994945526123","0.10210711508989334","0.10210711508989334","0.10210711508989334","0.2098814845085144","0.2098814845085144","0.2098814845085144","","",""
"189","0.30923205614089966","0.30923205614089966","0.30923205614089966","0.2986752986907959","0.2986752986907959","0.2986752986907959","0.3651416152715683","0.346670538187027","0.3836126923561096","0.30529478192329407","0.30529478192329407","0.30529478192329407","0.18687154352664948","0.18687154352664948","0.18687154352664948","","",""
"190","0.36729052662849426","0.36729052662849426","0.36729052662849426","0.3423076570034027","0.3423076570034027","0.3423076570034027","0.29164204746484756","0.1979905217885971","0.385293573141098","0.34430840611457825","0.34430840611457825","0.34430840611457825","0.1142004206776619","0.1142004206776619","0.1142004206776619","","",""
"191","0.22954954206943512","0.22954954206943512","0.22954954206943512","0.16635414958000183","0.16635414958000183","0.16635414958000183","0.3005267232656479","0.2748199701309204","0.32623347640037537","0.18811075389385223","0.18811075389385223","0.18811075389385223","0.11309851706027985","0.11309851706027985","0.11309851706027985","","",""
"192","0.25192931294441223","0.25192931294441223","0.25192931294441223","0.17988434433937073","0.17988434433937073","0.17988434433937073","0.3071557730436325","0.28296393156051636","0.33134761452674866","0.31449729204177856","0.31449729204177856","0.31449729204177856","0.19413816928863525","0.19413816928863525","0.19413816928863525","","",""
"193","0.22647148370742798","0.22647148370742798","0.22647148370742798","0.1844816952943802","0.1844816952943802","0.1844816952943802","0.3083103746175766","0.1885913610458374","0.4280293881893158","0.26201555132865906","0.26201555132865906","0.26201555132865906","0.34979501366615295","0.34979501366615295","0.34979501366615295","","",""
"194","0.2305007129907608","0.2305007129907608","0.2305007129907608","0.19397224485874176","0.19397224485874176","0.19397224485874176","0.23586896061897278","0.18703752756118774","0.2847003936767578","0.183563232421875","0.183563232421875","0.183563232421875","","","","","",""
"195","0.2725209891796112","0.2725209891796112","0.2725209891796112","0.24484659731388092","0.24484659731388092","0.24484659731388092","0.3983430564403534","0.36981093883514404","0.42687517404556274","0.21437489986419678","0.21437489986419678","0.21437489986419678","0.2212575227022171","0.2212575227022171","0.2212575227022171","","",""
"196","0.24707835912704468","0.24707835912704468","0.24707835912704468","0.196672722697258","0.196672722697258","0.196672722697258","0.36403344571590424","0.33330103754997253","0.39476585388183594","0.2558611035346985","0.2558611035346985","0.2558611035346985","0.22298581898212433","0.22298581898212433","0.22298581898212433","","",""
"197","0.27127009630203247","0.27127009630203247","0.27127009630203247","0.20009292662143707","0.20009292662143707","0.20009292662143707","0.25408514589071274","0.2388841062784195","0.269286185503006","0.16551172733306885","0.16551172733306885","0.16551172733306885","0.26341646909713745","0.26341646909713745","0.26341646909713745","","",""
"198","0.2645132541656494","0.2645132541656494","0.2645132541656494","0.2214139699935913","0.2214139699935913","0.2214139699935913","0.32600025832653046","0.29899337887763977","0.35300713777542114","0.21869994699954987","0.21869994699954987","0.21869994699954987","0.27756568789482117","0.27756568789482117","0.27756568789482117","","",""
"199","0.298310250043869","0.298310250043869","0.298310250043869","0.25160452723503113","0.25160452723503113","0.25160452723503113","0.3388404846191406","0.33717361092567444","0.3405073583126068","0.27253133058547974","0.27253133058547974","0.27253133058547974","0.1632402241230011","0.1632402241230011","0.1632402241230011","","",""
"200","0.3016188442707062","0.3016188442707062","0.3016188442707062","0.219512939453125","0.219512939453125","0.219512939453125","0.2877509444952011","0.21188530325889587","0.36361658573150635","0.16769593954086304","0.16769593954086304","0.16769593954086304","0.2174646407365799","0.2174646407365799","0.2174646407365799","","",""
"201","0.33498069643974304","0.33498069643974304","0.33498069643974304","0.28376463055610657","0.28376463055610657","0.28376463055610657","0.31728799641132355","0.25190913677215576","0.38266685605049133","0.27524563670158386","0.27524563670158386","0.27524563670158386","0.22777347266674042","0.22777347266674042","0.22777347266674042","","",""
"202","0.325490802526474","0.325490802526474","0.325490802526474","0.2928514778614044","0.2928514778614044","0.2928514778614044","0.3021188974380493","0.27221429347991943","0.3320235013961792","0.22282779216766357","0.22282779216766357","0.22282779216766357","0.2112191766500473","0.2112191766500473","0.2112191766500473","","",""
"203","0.24850815534591675","0.24850815534591675","0.24850815534591675","0.17027993500232697","0.17027993500232697","0.17027993500232697","0.2967098355293274","0.2967098355293274","0.2967098355293274","0.23473931849002838","0.23473931849002838","0.23473931849002838","0.27677202224731445","0.27677202224731445","0.27677202224731445","","",""
"204","0.17238403856754303","0.17238403856754303","0.17238403856754303","0.20022223889827728","0.20022223889827728","0.20022223889827728","0.18818743526935577","0.18818743526935577","0.18818743526935577","0.13846208155155182","0.13846208155155182","0.13846208155155182","0.15122078359127045","0.15122078359127045","0.15122078359127045","","",""
"205","0.13954341411590576","0.13954341411590576","0.13954341411590576","0.13186103105545044","0.13186103105545044","0.13186103105545044","0.3260505795478821","0.3260505795478821","0.3260505795478821","0.19893819093704224","0.19893819093704224","0.19893819093704224","0.23024849593639374","0.23024849593639374","0.23024849593639374","","",""
"206","0.18620987236499786","0.18620987236499786","0.18620987236499786","0.14075309038162231","0.14075309038162231","0.14075309038162231","0.3508932590484619","0.3508932590484619","0.3508932590484619","0.18123647570610046","0.18123647570610046","0.18123647570610046","0.12327752262353897","0.12327752262353897","0.12327752262353897","","",""
"207","0.21897955238819122","0.21897955238819122","0.21897955238819122","0.21022041141986847","0.21022041141986847","0.21022041141986847","0.23619931936264038","0.23619931936264038","0.23619931936264038","0.22414301335811615","0.22414301335811615","0.22414301335811615","0.170499786734581","0.170499786734581","0.170499786734581","","",""
"208","0.21706828474998474","0.21706828474998474","0.21706828474998474","0.11519705504179001","0.11519705504179001","0.11519705504179001","0.20838862657546997","0.20838862657546997","0.20838862657546997","0.06821618974208832","0.06821618974208832","0.06821618974208832","0.18031159043312073","0.18031159043312073","0.18031159043312073","","",""
"209","0.42439156770706177","0.42439156770706177","0.42439156770706177","0.33423876762390137","0.33423876762390137","0.33423876762390137","0.5970267653465271","0.5970267653465271","0.5970267653465271","0.27479448914527893","0.27479448914527893","0.27479448914527893","0.28500616550445557","0.28500616550445557","0.28500616550445557","","",""
"210","0.22702303528785706","0.22702303528785706","0.22702303528785706","0.23939619958400726","0.23939619958400726","0.23939619958400726","0.32635697722435","0.32635697722435","0.32635697722435","0.23039372265338898","0.23039372265338898","0.23039372265338898","0.2110472470521927","0.2110472470521927","0.2110472470521927","","",""
"211","0.2757432758808136","0.2757432758808136","0.2757432758808136","0.24735833704471588","0.24735833704471588","0.24735833704471588","0.350270539522171","0.350270539522171","0.350270539522171","0.23395425081253052","0.23395425081253052","0.23395425081253052","0.1626957654953003","0.1626957654953003","0.1626957654953003","","",""
"212","0.18720529973506927","0.18720529973506927","0.18720529973506927","0.18556608259677887","0.18556608259677887","0.18556608259677887","0.28799358010292053","0.28799358010292053","0.28799358010292053","0.17155706882476807","0.17155706882476807","0.17155706882476807","0.27328425645828247","0.27328425645828247","0.27328425645828247","","",""
"213","0.23349827527999878","0.23349827527999878","0.23349827527999878","0.20836280286312103","0.20836280286312103","0.20836280286312103","0.2554386258125305","0.2554386258125305","0.2554386258125305","0.20446765422821045","0.20446765422821045","0.20446765422821045","0.1606370359659195","0.1606370359659195","0.1606370359659195","","",""
"214","0.19729779660701752","0.19729779660701752","0.19729779660701752","0.22660309076309204","0.22660309076309204","0.22660309076309204","0.2735481262207031","0.2735481262207031","0.2735481262207031","0.1701561063528061","0.1701561063528061","0.1701561063528061","0.1876198947429657","0.1876198947429657","0.1876198947429657","","",""
"215","0.1834920197725296","0.1834920197725296","0.1834920197725296","0.19968430697917938","0.19968430697917938","0.19968430697917938","0.22877958416938782","0.22877958416938782","0.22877958416938782","0.14828167855739594","0.14828167855739594","0.14828167855739594","0.15762639045715332","0.15762639045715332","0.15762639045715332","","",""
